fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2023-12-09,23188,bundesliga,Werder Bremen,Augsburg,2,0,1.84577,0.627715,1.84577,0.627715,12,11,5,1,2.38,3.6,2.8
2023-12-09,23185,bundesliga,Wolfsburg,Freiburg,0,1,1.32934,0.511263,1.32934,0.511263,10,4,3,1,2.25,3.5,3.1
2023-12-10,23186,bundesliga,FC Koln,Mainz,0,0,0.248621,1.87569,0.248621,1.87569,7,13,3,5,2.3,3.5,3.0
2023-12-10,23189,bundesliga,Stuttgart,Leverkusen,1,1,2.61136,1.47429,2.61136,1.47429,22,20,12,6,2.9,3.6,2.3
2023-12-15,23196,bundesliga,M'gladbach,Werder Bremen,2,2,1.20813,1.64723,1.20813,1.64723,15,10,4,5,2.0,4.0,3.3
2023-12-16,23198,bundesliga,Augsburg,Dortmund,1,1,1.509,2.02537,1.509,2.02537,20,24,4,6,3.5,4.2,1.91
2023-12-16,23197,bundesliga,Bochum,Union Berlin,3,0,3.57797,0.670719,2.8202,0.670719,21,10,7,2,2.7,3.4,2.6
2023-12-16,23199,bundesliga,Darmstadt,Wolfsburg,0,1,0.942093,0.587028,0.942093,0.587028,14,11,4,3,3.1,3.6,2.2
2023-12-16,23195,bundesliga,Mainz,Heidenheim,0,1,1.21178,0.756363,1.21178,0.756363,16,5,4,2,1.67,4.2,4.75
2023-12-16,23192,bundesliga,RB Leipzig,Hoffenheim,3,1,2.91669,1.04243,2.91669,1.04243,23,10,11,4,1.45,5.0,6.0
2023-12-17,23194,bundesliga,Leverkusen,Ein Frankfurt,3,0,2.4919,0.205245,2.4919,0.205245,14,4,6,2,1.36,5.0,8.5
2023-12-17,23191,bundesliga,Bayern Munich,Stuttgart,3,0,3.41522,0.309157,3.41522,0.309157,17,5,8,2,1.45,5.25,5.5
2023-12-17,23193,bundesliga,Freiburg,FC Koln,2,0,3.46957,1.24601,3.46957,1.24601,23,7,7,1,1.8,3.8,4.2
2023-12-19,23200,bundesliga,Dortmund,Mainz,1,1,1.33337,1.06262,1.33337,1.06262,21,11,8,6,1.55,4.75,5.25
2023-12-19,23205,bundesliga,Hoffenheim,Darmstadt,3,3,2.81806,0.952662,2.06028,0.952662,13,14,4,3,1.44,5.0,6.5
2023-12-19,23206,bundesliga,Werder Bremen,RB Leipzig,1,1,1.48185,1.99449,1.48185,1.99449,11,18,3,9,5.0,4.5,1.57
