game_id,liga,equipo,jugador,posicion,minutos,xg,xa
22106,premier,Fulham,Tim Ream,Sub,14,0.0,0.0
22106,premier,Fulham,Timothy Castagne,DR,90,0.3418470025062561,0.013372665271162987
22106,premier,Fulham,Tom Cairney,DMC,90,0.02376488596200943,0.48464590311050415
22106,premier,Fulham,Tosin Adarabioyo,DC,90,0.04036300629377365,0.0
22106,premier,Fulham,Willian,AML,90,0.060957200825214386,0.08552271872758865
22107,premier,Brighton,Billy Gilmour,MC,66,0.024384384974837303,0.0
22107,premier,Brighton,Carlos Baleba,Sub,24,0.0,0.0
22107,premier,Brighton,Danny Welbeck,FW,90,0.5256722569465637,0.0
22107,premier,Brighton,Estupiñán,DML,51,0.0,0.0
22107,premier,Brighton,Evan Ferguson,Sub,39,0.0,0.0
22107,premier,Brighton,Facundo Buonanotte,AMC,51,0.0,0.09307331591844559
22107,premier,Brighton,Igor Julio,DC,90,0.0,0.0
22107,premier,Brighton,Jack Hinshelwood,Sub,71,0.0,0.0
22107,premier,Brighton,Jakub Moder,Sub,14,0.0,0.0
22107,premier,Brighton,James Milner,DMR,19,0.06757589429616928,0.02919267863035202
22107,premier,Brighton,Jan Paul van Hecke,DC,90,0.0,0.0
22107,premier,Brighton,Jason Steele,GK,90,0.0,0.0
22107,premier,Brighton,João Pedro,AMC,76,0.05308106914162636,0.09079243242740631
22107,premier,Brighton,Lewis Dunk,DC,90,0.0,0.0
22107,premier,Brighton,Pascal Groß,MC,90,0.12226599454879761,0.13968990743160248
22107,premier,Brighton,Tariq Lamptey,Sub,39,0.31310325860977173,0.0
22107,premier,Luton,Albert Sambi Lokonga,MC,73,0.04027942568063736,0.9650174975395203
22107,premier,Luton,Alfie Doughty,DML,90,0.0,0.04776114970445633
22107,premier,Luton,Amari'i Bell,DC,90,0.0,0.0
22107,premier,Luton,Andros Townsend,Sub,17,0.0,0.0
22107,premier,Luton,Carlton Morris,FW,88,0.7233342528343201,0.6509582996368408
22107,premier,Luton,Cauley Woodrow,Sub,2,0.04195420816540718,0.0
22107,premier,Luton,Chiedozie Ogbene,DMR,90,1.0858020782470703,0.11619626730680466
22107,premier,Luton,Elijah Adebayo,AMC,76,1.5455366373062134,0.06691982597112656
22107,premier,Luton,Gabriel Osho,DC,90,0.0,0.0
22107,premier,Luton,Jordan Clark,AMC,73,0.17375394701957703,0.07087907940149307
22107,premier,Luton,Luke Berry,Sub,3,0.0,0.0
22107,premier,Luton,Pelly Ruddock Mpanzu,Sub,17,0.0,0.0
22107,premier,Luton,Reece Burke,DC,90,0.019836770370602608,0.0
22107,premier,Luton,Ross Barkley,MC,87,0.04976275563240051,1.006049633026123
22107,premier,Luton,Tahith Chong,Sub,14,0.029742559418082237,0.0
22107,premier,Luton,Thomas Kaminski,GK,90,0.0,0.0
22108,premier,Arsenal,Ben White,DR,90,0.0,0.09200406074523926
22108,premier,Arsenal,Bukayo Saka,FWR,90,0.3252074718475342,0.2645312249660492
22108,premier,Arsenal,David Raya,GK,90,0.0,0.0
22108,premier,Arsenal,Declan Rice,MC,90,0.0,0.025013098493218422
22108,premier,Arsenal,Eddie Nketiah,Sub,9,0.05975120887160301,0.0
22108,premier,Arsenal,Emile Smith-Rowe,MC,74,0.05529304966330528,0.11223733425140381
22108,premier,Arsenal,Gabriel,DC,90,0.0,0.0
22108,premier,Arsenal,Gabriel Jesus,FW,81,0.6927489042282104,0.1525219827890396
22108,premier,Arsenal,Gabriel Martinelli,FWL,81,0.01779904216527939,0.0
22108,premier,Arsenal,Jakub Kiwior,Sub,1,0.0,0.0
22108,premier,Arsenal,Jorginho,Sub,1,0.0,0.0
22108,premier,Arsenal,Kai Havertz,Sub,16,0.0,0.04530467092990875
22108,premier,Arsenal,Leandro Trossard,Sub,9,0.04530467092990875,0.0
22108,premier,Arsenal,Martin Odegaard,MC,90,0.19532747566699982,0.5174648761749268
22108,premier,Arsenal,Oleksandr Zinchenko,DL,90,0.0,0.1641000211238861
22108,premier,Arsenal,William Saliba,DC,90,0.0,0.0
22108,premier,Nottingham Forest,Andrew Omobamidele,DC,90,0.0,0.0
22108,premier,Nottingham Forest,Anthony Elanga,Sub,9,0.07118409872055054,0.0
22108,premier,Nottingham Forest,Callum Hudson-Odoi,Sub,23,0.0,0.0
22108,premier,Nottingham Forest,Chris Wood,FW,49,0.035573285073041916,0.0
22108,premier,Nottingham Forest,Danilo,DMC,90,0.014175964519381523,0.0
22108,premier,Nottingham Forest,Gonzalo Montiel,DR,90,0.0,0.33080241084098816
22108,premier,Nottingham Forest,Harry Toffolo,DL,90,0.0,0.17936386168003082
22108,premier,Nottingham Forest,Matt Turner,GK,90,0.0,0.0
22108,premier,Nottingham Forest,Morgan Gibbs-White,AMC,90,0.03528982400894165,0.035573285073041916
22108,premier,Nottingham Forest,Murillo,DC,90,0.0,0.0
22108,premier,Nottingham Forest,Neco Williams,AMR,81,0.03641249239444733,0.0
22108,premier,Nottingham Forest,Nicolás Domínguez,AML,67,0.0,0.0
22108,premier,Nottingham Forest,Orel Mangala,DMC,74,0.0,0.0
22108,premier,Nottingham Forest,Ryan Yates,Sub,16,0.0,0.0
22108,premier,Nottingham Forest,Taiwo Awoniyi,Sub,41,0.43898218870162964,0.0
22113,premier,Chelsea,Axel Disasi,DR,90,0.0,0.0
22113,premier,Chelsea,Ben Chilwell,DL,51,0.0,0.0
22113,premier,Chelsea,Benoit Badiashile Mukinayi,DC,90,0.0,0.0
22113,premier,Chelsea,Carney Chukwuemeka,Sub,19,0.0,0.10317154973745346
22113,premier,Chelsea,Cesare Casadei,Sub,1,0.0,0.0
22113,premier,Chelsea,Christopher Nkunku,Sub,39,0.10317154973745346,0.0
22113,premier,Chelsea,Cole Palmer,FW,90,0.0,0.0
22113,premier,Chelsea,Conor Gallagher,AMC,51,0.0,0.0
22113,premier,Chelsea,Djordje Petrovic,GK,90,0.0,0.0
22113,premier,Chelsea,Enzo Fernández,DMC,90,0.007845751941204071,0.0
22113,premier,Chelsea,Malo Gusto,Sub,39,0.04217534512281418,0.32477954030036926
22113,premier,Chelsea,Moisés Caicedo,DMC,71,0.0,0.0
22113,premier,Chelsea,Mykhailo Mudryk,Sub,39,0.32477954030036926,0.0
22113,premier,Chelsea,Noni Madueke,AMR,51,0.0,0.0
22113,premier,Chelsea,Raheem Sterling,AML,90,0.0,0.0
22113,premier,Chelsea,Thiago Silva,DC,90,0.0,0.0
22113,premier,Liverpool,Alexis Mac Allister,MC,90,0.11596431583166122,0.023846736177802086
22113,premier,Liverpool,Alisson,GK,90,0.0,0.0
22113,premier,Liverpool,Andrew Robertson,Sub,16,0.0,0.4268873333930969
22113,premier,Liverpool,Bobby Clark,Sub,2,0.0,0.0
22113,premier,Liverpool,Cody Gakpo,Sub,17,0.08713062107563019,0.0
22113,premier,Liverpool,Conor Bradley,DR,73,0.0693047046661377,0.910508394241333
22113,premier,Liverpool,Curtis Jones,MC,88,0.06287020444869995,0.018667228519916534
22113,premier,Liverpool,Darwin Núñez,FW,90,1.6104167699813843,0.5883322358131409
22113,premier,Liverpool,Diogo Jota,FWR,73,0.7421020269393921,0.08806993067264557
22113,premier,Liverpool,Dominik Szoboszlai,MC,74,0.21681207418441772,0.03665152192115784
22113,premier,Liverpool,Harvey Elliott,Sub,16,0.03010915406048298,0.03423735871911049
22113,premier,Liverpool,Ibrahima Konaté,DC,90,0.0,0.05167989805340767
22113,premier,Liverpool,Joseph Gomez,DL,74,0.0,0.1182364672422409
22113,premier,Liverpool,Luis Díaz,FWL,90,0.7130740880966187,0.11449595540761948
22113,premier,Liverpool,Trent Alexander-Arnold,Sub,17,0.0,0.042660608887672424
22113,premier,Liverpool,Virgil van Dijk,DC,90,0.014918684959411621,0.0
22114,premier,Burnley,Aaron Ramsey,Sub,29,0.0,0.0
22114,premier,Burnley,Ameen Al Dakhil,DL,90,0.8729658722877502,0.0
22114,premier,Burnley,Anass Zaroury,Sub,12,0.0,0.0
22114,premier,Burnley,Connor Roberts,Sub,29,0.0,0.0
22114,premier,Burnley,Dara O'Shea,DC,90,0.0,0.0
22114,premier,Burnley,David Datro Fofana,Sub,29,0.0,0.8729658722877502
22114,premier,Burnley,Han-Noah Massengo,Sub,2,0.0,0.0
22114,premier,Burnley,Hjalmar Ekdal,DC,88,0.02964782528579235,0.0
22114,premier,Burnley,James Trafford,GK,90,0.0,0.0
22114,premier,Burnley,Johann Berg Gudmundsson,MR,61,0.0,0.33075299859046936
22114,premier,Burnley,Josh Brownhill,MC,90,0.0375828817486763,0.22018544375896454
22114,premier,Burnley,Lyle Foster,FW,61,0.036847639828920364,0.0
22114,premier,Burnley,Sander Berge,MC,90,0.07901015877723694,0.0375828817486763
22114,premier,Burnley,Vitinho,DR,90,0.0,0.0
22114,premier,Burnley,Wilson Odobert,ML,78,0.11211889982223511,0.0
22114,premier,Burnley,Zeki Amdouni,FW,61,0.3229617476463318,0.0
22114,premier,Manchester City,Ederson,GK,90,0.0,0.0
22114,premier,Manchester City,Erling Haaland,Sub,17,0.17712372541427612,0.0
22114,premier,Manchester City,Jack Grealish,Sub,11,0.0,0.0
22114,premier,Manchester City,John Stones,DC,90,0.0,0.0
22114,premier,Manchester City,Josko Gvardiol,DL,90,0.1572270393371582,0.0
22114,premier,Manchester City,Julián Álvarez,FW,89,1.07920503616333,0.0
22114,premier,Manchester City,Jéremy Doku,AML,90,0.0,0.17375081777572632
22114,premier,Manchester City,Kevin De Bruyne,AMC,73,0.11386857181787491,0.4847694933414459
22114,premier,Manchester City,Mateo Kovacic,Sub,1,0.0,0.0
22114,premier,Manchester City,Matheus Nunes,DMC,90,0.1255512237548828,0.8094272017478943
22114,premier,Manchester City,Nathan Aké,DC,90,0.0,0.0
22114,premier,Manchester City,Phil Foden,AMR,79,0.0964866355061531,0.0981002002954483
22114,premier,Manchester City,Rico Lewis,DR,90,0.0,0.0
22114,premier,Manchester City,Rodri,DMC,89,0.0981002002954483,0.07309355586767197
22114,premier,Manchester City,Sergio Gómez,Sub,1,0.0,0.0
22109,premier,Brentford,Ben Mee,DC,90,0.07735724747180939,0.0
22109,premier,Brentford,Christian Nørgaard,MC,90,0.017528219148516655,0.31309962272644043
22109,premier,Brentford,Ethan Pinnock,DC,90,0.08348367363214493,0.0
22109,premier,Brentford,Ivan Toney,FW,90,1.1982812881469727,0.0
22109,premier,Brentford,Josh Dasilva,Sub,6,0.0,0.12691843509674072
22109,premier,Brentford,Keane Lewis-Potter,DML,90,0.0,0.02806958369910717
22109,premier,Brentford,Kristoffer Ajer,Sub,6,0.0,0.0
22109,premier,Brentford,Mads Roerslev,DMR,84,0.0,0.0
22109,premier,Brentford,Mark Flekken,GK,90,0.0,0.0
22109,premier,Brentford,Mathias Jensen,MC,63,0.0,0.21461831033229828
22109,premier,Brentford,Mikkel Damsgaard,Sub,1,0.0,0.0
22109,premier,Brentford,Nathan Collins,DC,84,0.0,0.0
22109,premier,Brentford,Neal Maupay,FW,90,0.16062170267105103,0.42420512437820435
22109,premier,Brentford,Shandon Baptiste,Sub,1,0.10939022153615952,0.0
22109,premier,Brentford,Vitaly Janelt,MC,90,0.0,0.0
22109,premier,Brentford,Yehor Yarmolyuk,Sub,27,0.0,0.0
22109,premier,Tottenham,Brennan Johnson,Sub,38,0.8896931409835815,0.14757901430130005
22109,premier,Tottenham,Cristian Romero,DC,90,0.0,0.0
22109,premier,Tottenham,Dejan Kulusevski,AMR,90,0.19484305381774902,0.154342919588089
22109,premier,Tottenham,Guglielmo Vicario,GK,90,0.0,0.0
22109,premier,Tottenham,Iyenoma Destiny Udogie,DL,90,0.7095056772232056,0.22279754281044006
22109,premier,Tottenham,James Maddison,AMC,90,0.4043509066104889,0.2094324231147766
22109,premier,Tottenham,Jamie Donley,Sub,1,0.0,0.0
22109,premier,Tottenham,Micky van de Ven,DC,90,0.0,0.0
22109,premier,Tottenham,Oliver Skipp,DMC,52,0.12072620540857315,0.0
22109,premier,Tottenham,Pedro Porro,DR,90,0.08038388192653656,0.0
22109,premier,Tottenham,Pierre-Emile Højbjerg,Sub,38,0.0,0.0
22109,premier,Tottenham,Radu Dragusin,Sub,1,0.0,0.0
22109,premier,Tottenham,Richarlison,FW,90,0.7308780550956726,0.0
22109,premier,Tottenham,Rodrigo Bentancur,DMC,52,0.0,0.02980048395693302
22109,premier,Tottenham,Timo Werner,AML,90,0.36437085270881653,1.031687617301941
22110,premier,Bournemouth,Adam Smith,DR,90,0.0,0.0
22110,premier,Bournemouth,Alex Scott,AMC,70,0.0,0.0
22110,premier,Bournemouth,Antoine Semenyo,AMR,70,0.5649046897888184,0.07322506606578827
22110,premier,Bournemouth,Dominic Solanke,FW,90,0.3502347767353058,0.49265173077583313
22110,premier,Bournemouth,Illia Zabarnyi,DC,90,0.0,0.06683702766895294
22110,premier,Bournemouth,Justin Kluivert,Sub,20,0.0,0.0366707444190979
22110,premier,Bournemouth,Lewis Cook,DMC,90,0.016906840726733208,0.0
22110,premier,Bournemouth,Lloyd Kelly,DL,80,0.07322506606578827,0.0
22110,premier,Bournemouth,Luis Sinisterra,Sub,20,0.0366707444190979,0.0
22110,premier,Bournemouth,Marcos Senesi,DC,90,0.06683702766895294,0.0
22110,premier,Bournemouth,Marcus Tavernier,AML,90,0.0,0.09833918511867523
22110,premier,Bournemouth,Milos Kerkez,Sub,10,0.0,0.0
22110,premier,Bournemouth,Neto,GK,90,0.0,0.0
22110,premier,Bournemouth,Romain Faivre,Sub,1,0.0,0.0
22110,premier,Bournemouth,Ryan Christie,DMC,90,0.026086218655109406,0.016906840726733208
22110,premier,West Ham,Alphonse Areola,GK,90,0.0,0.0
22110,premier,West Ham,Ben Johnson,DR,90,0.0,0.0
22110,premier,West Ham,Danny Ings,Sub,20,0.0,0.04794939234852791
22110,premier,West Ham,Edson Álvarez,MC,90,0.01637095771729946,0.01417081244289875
22110,premier,West Ham,Emerson,DL,90,0.0,0.0
22110,premier,West Ham,James Ward-Prowse,AMC,90,0.7611688375473022,0.421887069940567
22110,premier,West Ham,Jarrod Bowen,FW,90,0.38131463527679443,0.0
22110,premier,West Ham,Kalvin Phillips,MC,70,0.01417081244289875,0.0
22110,premier,West Ham,Konstantinos Mavropanos,DC,90,0.0,0.0
22110,premier,West Ham,Kurt Zouma,DC,90,0.0,0.0
22110,premier,West Ham,Maxwel Cornet,Sub,1,0.0,0.0
22110,premier,West Ham,Mohammed Kudus,AMC,90,0.0,0.0512537807226181
22110,premier,West Ham,Tomas Soucek,MC,90,0.1397756189107895,0.0
22111,premier,Manchester United,Alejandro Garnacho,AMR,90,0.034103572368621826,0.8190046548843384
22111,premier,Manchester United,André Onana,GK,90,0.0,0.0
22111,premier,Manchester United,Antony,Sub,13,0.17587703466415405,0.0
22111,premier,Manchester United,Bruno Fernandes,AMC,90,0.39988255500793457,0.5322843790054321
22111,premier,Manchester United,Casemiro,DMC,77,0.3354882597923279,0.0
22111,premier,Manchester United,Diogo Dalot,DR,90,0.02254197746515274,0.0
22111,premier,Manchester United,Harry Maguire,Sub,1,0.0,0.0
22111,premier,Manchester United,Jonny Evans,Sub,1,0.0,0.4648778736591339
22111,premier,Manchester United,Kobbie Mainoo,DMC,90,0.05320163816213608,0.0
22111,premier,Manchester United,Lisandro Martínez,DC,90,0.0,0.0
22111,premier,Manchester United,Luke Shaw,DL,90,0.0,0.0
22111,premier,Manchester United,Marcus Rashford,AML,77,0.05191881209611893,0.0
22111,premier,Manchester United,Omari Forson,Sub,1,0.0,0.03417201712727547
22111,premier,Manchester United,Raphael Varane,DC,90,0.06655590236186981,0.0
22111,premier,Manchester United,Rasmus Højlund,FW,90,1.321338415145874,0.13635525107383728
22111,premier,Manchester United,Scott McTominay,Sub,13,0.7683430910110474,0.057078443467617035
22111,premier,Wolverhampton Wanderers,Craig Dawson,DC,90,0.14244444668293,0.8638169169425964
22111,premier,Wolverhampton Wanderers,Jean-Ricner Bellegarde,FW,67,0.0,0.040982685983181
22111,premier,Wolverhampton Wanderers,José Sá,GK,90,0.0,0.0
22111,premier,Wolverhampton Wanderers,João Gomes,Sub,4,0.0,0.0
22111,premier,Wolverhampton Wanderers,Mario Lemina,MC,90,0.03679516538977623,0.11798462271690369
22111,premier,Wolverhampton Wanderers,Matheus Cunha,AMC,90,0.11011234670877457,0.1381903737783432
22111,premier,Wolverhampton Wanderers,Matt Doherty,DML,58,0.0,0.03679516538977623
22111,premier,Wolverhampton Wanderers,Max Kilman,DC,90,0.9051631093025208,0.0
22111,premier,Wolverhampton Wanderers,Nathan Fraser,Sub,4,0.0,0.0
22111,premier,Wolverhampton Wanderers,Nélson Semedo,DMR,90,0.09486917406320572,0.0
22111,premier,Wolverhampton Wanderers,Pablo Sarabia,Sub,23,0.7611688375473022,0.05049711465835571
22111,premier,Wolverhampton Wanderers,Pedro Neto,AMC,90,0.1886874884366989,0.06408904492855072
22111,premier,Wolverhampton Wanderers,Rayan Ait Nouri,Sub,32,0.0,0.0
22111,premier,Wolverhampton Wanderers,Tommy Doyle,MC,86,0.0852372944355011,0.0
22111,premier,Wolverhampton Wanderers,Toti,DC,86,0.0,0.0
22115,premier,Bournemouth,Adam Smith,DR,90,0.0,0.0
22115,premier,Bournemouth,Alex Scott,Sub,28,0.0,0.0
22115,premier,Bournemouth,Antoine Semenyo,AMR,52,0.019840318709611893,0.04618120193481445
22115,premier,Bournemouth,Dango Ouattara,Sub,13,0.0,0.0
22115,premier,Bournemouth,Dominic Solanke,FW,90,0.0,0.10025133937597275
22115,premier,Bournemouth,Illia Zabarnyi,DC,90,0.0,0.0
22115,premier,Bournemouth,Justin Kluivert,AMC,62,0.9144842624664307,0.0
22115,premier,Bournemouth,Lewis Cook,DMC,90,0.0,0.09278123080730438
22115,premier,Bournemouth,Lloyd Kelly,DL,89,0.0,0.0
22115,premier,Bournemouth,Luis Sinisterra,AML,77,0.10874100774526596,0.8480845093727112
22115,premier,Bournemouth,Marcos Senesi,DC,90,0.0,0.0
22115,premier,Bournemouth,Marcus Tavernier,Sub,38,0.10025133937597275,0.0
22115,premier,Bournemouth,Milos Kerkez,Sub,1,0.0,0.0
22115,premier,Bournemouth,Neto,GK,90,0.0,0.0
22115,premier,Bournemouth,Philip Billing,Sub,28,0.0,0.0
22115,premier,Bournemouth,Ryan Christie,DMC,62,0.04618120193481445,0.0
22115,premier,Nottingham Forest,Andrew Omobamidele,DC,90,0.0,0.020589491352438927
22115,premier,Nottingham Forest,Anthony Elanga,AMR,84,0.0,0.06756769120693207
22115,premier,Nottingham Forest,Callum Hudson-Odoi,AML,90,0.026953980326652527,0.015455988235771656
22115,premier,Nottingham Forest,Danilo,Sub,12,0.0,0.0
22115,premier,Nottingham Forest,Giovanni Reyna,Sub,6,0.0,0.0
22115,premier,Nottingham Forest,Gonzalo Montiel,Sub,6,0.0,0.0
22115,premier,Nottingham Forest,Matz Sels,GK,90,0.0,0.0
22115,premier,Nottingham Forest,Morgan Gibbs-White,AMC,90,0.020589491352438927,0.05454311892390251
22115,premier,Nottingham Forest,Murillo,DC,90,0.0,0.09914254397153854
22115,premier,Nottingham Forest,Neco Williams,DR,84,0.018182631582021713,0.0
22115,premier,Nottingham Forest,Nicolás Domínguez,DMC,78,0.0,0.15411220490932465
22115,premier,Nottingham Forest,Nuno Tavares,DL,90,0.015455988235771656,0.0
22115,premier,Nottingham Forest,Rodrigo Ribeiro,Sub,1,0.0,0.0
22115,premier,Nottingham Forest,Ryan Yates,DMC,90,0.16671022772789001,0.0
22115,premier,Nottingham Forest,Taiwo Awoniyi,FW,90,0.20865531265735626,0.0
22118,premier,Brighton,Adam Lallana,Sub,1,0.0,0.0
22118,premier,Brighton,Anssumane Fati,Sub,1,0.0,0.0
22118,premier,Brighton,Bart Verbruggen,GK,90,0.0,0.0
22118,premier,Brighton,Billy Gilmour,MC,90,0.015124881640076637,0.0
22118,premier,Brighton,Carlos Baleba,Sub,4,0.0,0.0
22118,premier,Brighton,Danny Welbeck,Sub,15,0.0,0.5605654120445251
22118,premier,Brighton,Estupiñán,Sub,4,0.0,0.04170040786266327
22118,premier,Brighton,Evan Ferguson,FW,75,0.07258027791976929,0.0
22118,premier,Brighton,Facundo Buonanotte,AMC,86,0.519736647605896,0.012597892433404922
22118,premier,Brighton,Igor Julio,DC,90,0.0,0.0
22118,premier,Brighton,Jack Hinshelwood,DMR,90,0.10120225697755814,0.0
22118,premier,Brighton,Jan Paul van Hecke,DC,90,0.0,0.0
22118,premier,Brighton,João Pedro,AMC,90,0.6871240735054016,0.060157183557748795
22118,premier,Brighton,Lewis Dunk,DC,90,0.35066619515419006,0.18039850890636444
22118,premier,Brighton,Pascal Groß,MC,90,0.08323934674263,0.8828259110450745
22118,premier,Brighton,Tariq Lamptey,DML,86,0.09769837558269501,0.14506076276302338
22118,premier,Crystal Palace,Adam Wharton,Sub,63,0.0,0.0
22118,premier,Crystal Palace,Chris Richards,MC,90,0.0,0.0
22118,premier,Crystal Palace,Daniel Muñoz,DR,90,0.0,0.03328695893287659
22118,premier,Crystal Palace,Dean Henderson,GK,90,0.0,0.0
22118,premier,Crystal Palace,Jean-Philippe Mateta,FW,86,0.0633406788110733,0.0
22118,premier,Crystal Palace,Jefferson Lerma,MC,90,0.03328695893287659,0.03216511383652687
22118,premier,Crystal Palace,Jeffrey Schlupp,FWL,52,0.056405387818813324,0.0
22118,premier,Crystal Palace,Joachim Andersen,DC,90,0.0,0.0633406788110733
22118,premier,Crystal Palace,Jordan Ayew,FWR,90,0.024012897163629532,0.0
22118,premier,Crystal Palace,Marc Guehi,DC,27,0.0,0.0
22118,premier,Crystal Palace,Matheus França,Sub,28,0.0640910342335701,0.0
22118,premier,Crystal Palace,Michael Olise,Sub,10,0.0,0.0
22118,premier,Crystal Palace,Naouirou Ahamada,Sub,4,0.0,0.0
22118,premier,Crystal Palace,Odsonne Edouard,Sub,4,0.0,0.05593882128596306
22118,premier,Crystal Palace,Tyrick Mitchell,DL,90,0.0,0.0
22118,premier,Crystal Palace,Will Hughes,MC,86,0.0,0.0
22119,premier,Burnley,Aaron Ramsey,MC,67,0.14768511056900024,0.0
22119,premier,Burnley,Dara O'Shea,DC,90,0.0,0.0
22119,premier,Burnley,David Datro Fofana,Sub,23,0.551058292388916,0.03600839525461197
22119,premier,Burnley,Han-Noah Massengo,Sub,1,0.0,0.0
22119,premier,Burnley,Hjalmar Ekdal,DC,49,0.0,0.0
22119,premier,Burnley,Jacob Bruun Larsen,Sub,1,0.0,0.0
22119,premier,Burnley,James Trafford,GK,90,0.0,0.0
22119,premier,Burnley,Johann Berg Gudmundsson,Sub,23,0.0,0.0
22119,premier,Burnley,Josh Brownhill,MR,90,0.09348241984844208,0.2527134120464325
22119,premier,Burnley,Lorenz Assignon,DR,90,0.0,0.4565720558166504
22119,premier,Burnley,Lyle Foster,FW,90,0.016410276293754578,0.0
22119,premier,Burnley,Maxime Estève,Sub,41,0.0,0.0
22119,premier,Burnley,Sander Berge,MC,90,0.08886206895112991,0.0
22119,premier,Burnley,Vitinho,DL,90,0.02748546376824379,0.036806341260671616
22119,premier,Burnley,Wilson Odobert,ML,90,0.06446332484483719,0.02748546376824379
22119,premier,Burnley,Zeki Amdouni,FW,67,0.023319393396377563,0.0
22119,premier,Fulham,Andreas Pereira,AMC,88,0.09868727624416351,0.4452434182167053
22119,premier,Fulham,Antonee Robinson,DL,90,0.0,0.2749886214733124
22119,premier,Fulham,Armando Broja,Sub,13,0.0,0.0
22119,premier,Fulham,Bernd Leno,GK,90,0.0,0.0
22119,premier,Fulham,Bobby Reid,AMR,77,0.0,0.09158052504062653
22119,premier,Fulham,Harrison Reed,DMC,90,0.02107963338494301,0.0
22119,premier,Fulham,João Palhinha,DMC,90,0.13607962429523468,0.02352123335003853
22119,premier,Fulham,Kenny Tete,Sub,2,0.0,0.0
22119,premier,Fulham,Rodrigo Muniz,FW,77,0.33310365676879883,0.12075802683830261
22119,premier,Fulham,Tim Ream,DC,90,0.0,0.0
22119,premier,Fulham,Timothy Castagne,DR,90,0.390056848526001,0.0
22119,premier,Fulham,Tom Cairney,Sub,13,0.0,0.0
22119,premier,Fulham,Tosin Adarabioyo,DC,90,0.10234366357326508,0.0
22119,premier,Fulham,Willian,AML,90,0.206709623336792,0.12352718412876129
22121,premier,Everton,Ashley Young,MR,85,0.0,0.11111195385456085
22121,premier,Everton,Ben Godfrey,DR,80,0.08092484623193741,0.0
22121,premier,Everton,Beto,Sub,1,0.0,0.0
22121,premier,Everton,Dominic Calvert-Lewin,FW,90,0.8754094243049622,0.9601159691810608
22121,premier,Everton,Dwight McNeil,ML,90,0.010858219116926193,0.08759395033121109
22121,premier,Everton,Idrissa Gueye,MC,90,0.07199402898550034,0.0
22121,premier,Everton,Jack Harrison,AMC,90,0.9790628552436829,0.0
22121,premier,Everton,James Garner,MC,90,0.0,0.09305529296398163
22121,premier,Everton,James Tarkowski,DC,90,0.0,0.7013488411903381
22121,premier,Everton,Jarrad Branthwaite,DC,90,0.8909584283828735,0.0
22121,premier,Everton,Jordan Pickford,GK,90,0.0,0.0
22121,premier,Everton,Lewis Dobbin,Sub,1,0.0,0.34960487484931946
22121,premier,Everton,Seamus Coleman,Sub,10,0.0,0.0
22121,premier,Everton,Vitalii Mykolenko,DL,90,0.0,0.0
22121,premier,Everton,Youssef Chermiti,Sub,5,0.34960487484931946,0.0
22121,premier,Tottenham,Brennan Johnson,AMR,69,0.0,0.0
22121,premier,Tottenham,Bryan Gil Salvatierra,Sub,1,0.0,0.0
22121,premier,Tottenham,Cristian Romero,DC,90,0.0,0.0
22121,premier,Tottenham,Dejan Kulusevski,Sub,21,0.0,0.10140691697597504
22121,premier,Tottenham,Guglielmo Vicario,GK,90,0.0,0.0
22121,premier,Tottenham,Iyenoma Destiny Udogie,DL,90,0.0,0.5630327463150024
22121,premier,Tottenham,James Maddison,AMC,90,0.10022611171007156,0.04515125975012779
22121,premier,Tottenham,Micky van de Ven,DC,90,0.0,0.0
22121,premier,Tottenham,Oliver Skipp,Sub,1,0.0,0.0
22121,premier,Tottenham,Pape Sarr,Sub,21,0.0,0.0
22121,premier,Tottenham,Pedro Porro,DR,90,0.04078846797347069,0.0
22121,premier,Tottenham,Pierre-Emile Højbjerg,DMC,90,0.07176587730646133,0.0
22121,premier,Tottenham,Radu Dragusin,Sub,1,0.0,0.0
22121,premier,Tottenham,Richarlison,FW,90,0.7095909118652344,0.07940679043531418
22121,premier,Tottenham,Rodrigo Bentancur,DMC,69,0.0,0.0
22121,premier,Tottenham,Timo Werner,AML,90,0.0,0.04078846797347069
22123,premier,Luton,Albert Sambi Lokonga,MC,90,0.0,0.015831341966986656
22123,premier,Luton,Alfie Doughty,DML,83,0.04863991215825081,0.016759933903813362
22123,premier,Luton,Amari'i Bell,DC,90,0.0,0.0
22123,premier,Luton,Carlton Morris,AMC,83,0.7779287695884705,0.5465425848960876
22123,premier,Luton,Cauley Woodrow,Sub,1,0.0,0.0
22123,premier,Luton,Chiedozie Ogbene,DMR,90,0.09702464193105698,0.0
22123,premier,Luton,Elijah Adebayo,FW,90,0.5575268268585205,0.0
22123,premier,Luton,Gabriel Osho,DC,90,0.47032496333122253,0.0
22123,premier,Luton,Jacob Brown,Sub,7,0.07804259657859802,0.0
22123,premier,Luton,Jordan Clark,AMC,72,0.0,0.0
22123,premier,Luton,Pelly Ruddock Mpanzu,Sub,18,0.07621760666370392,0.0
22123,premier,Luton,Reece Burke,Sub,7,0.0,0.0
22123,premier,Luton,Ross Barkley,MC,90,0.5972046256065369,0.7220807671546936
22123,premier,Luton,Teden Mengi,DC,90,0.0,0.0
22123,premier,Luton,Thomas Kaminski,GK,90,0.0,0.0
22123,premier,Newcastle United,Anthony Gordon,FW,50,0.2384352833032608,0.0
