fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2025-10-05,29596,ligue1,Lyon,Toulouse,1,2,1.42206,1.36525,1.42206,1.36525,13,14,3,4,1.9,3.7,4.0
2025-10-05,29598,ligue1,Monaco,Nice,2,2,2.4556,1.13121,0.935413,0.371112,20,9,6,2,1.9,3.7,3.9
2025-10-05,29600,ligue1,Strasbourg,Angers,5,0,4.2783,0.294622,4.2783,0.294622,18,5,12,1,1.67,3.9,5.25
2025-10-17,29608,ligue1,Paris SG,Strasbourg,3,3,2.85659,1.92082,2.09649,1.92082,21,12,9,7,1.3,6.0,8.5
2025-10-18,29601,ligue1,Angers,Monaco,1,1,1.58102,1.65166,1.58102,1.65166,16,11,3,4,5.5,4.0,1.62
2025-10-18,29604,ligue1,Marseille,Le Havre,6,2,4.20445,0.352985,3.44435,0.352985,18,8,11,3,1.33,5.0,9.0
2025-10-18,29606,ligue1,Nice,Lyon,3,2,1.16366,2.89867,1.16366,2.13857,5,29,4,7,2.45,3.4,2.8
2025-10-19,29602,ligue1,Lens,Paris FC,2,1,1.98018,0.583966,1.22008,0.583966,11,9,3,3,1.85,3.75,4.0
2025-10-19,29603,ligue1,Lorient,Brest,3,3,1.5878,1.56803,1.5878,0.807937,12,8,7,4,2.38,3.25,3.0
2025-10-19,29605,ligue1,Nantes,Lille,0,2,0.772603,2.7603,0.772603,2.7603,8,23,3,5,4.5,3.6,1.8
2025-10-19,29609,ligue1,Rennes,Auxerre,2,2,1.93587,1.66634,1.93587,0.906242,19,7,7,4,1.75,3.7,4.75
2025-10-19,29607,ligue1,Toulouse,Metz,4,0,2.73037,0.119104,1.97027,0.119104,16,2,7,2,1.6,3.8,6.0
2025-10-24,29614,ligue1,Paris FC,Nantes,1,2,0.951277,0.916827,0.951277,0.916827,14,11,3,3,1.65,4.1,5.0
2025-10-25,29613,ligue1,Brest,Paris SG,0,3,1.89257,2.92453,1.13248,2.92453,8,18,2,8,7.5,5.5,1.33
2025-10-25,29612,ligue1,Lens,Marseille,2,1,1.87596,0.765479,1.11586,0.765479,8,17,5,3,2.7,3.6,2.45
2025-10-25,29615,ligue1,Monaco,Toulouse,1,0,3.37276,0.584122,3.37276,0.584122,14,10,5,2,1.83,3.9,4.0
2025-10-26,29610,ligue1,Angers,Lorient,2,0,1.30397,2.00206,1.30397,1.24196,7,23,4,4,2.55,3.2,2.88
2025-10-26,29611,ligue1,Auxerre,Le Havre,0,1,0.563862,1.52215,0.563862,1.52215,14,9,3,4,2.1,3.4,3.5
2025-10-26,29617,ligue1,Lille,Metz,6,1,3.85054,1.01476,3.85054,1.01476,23,10,12,4,1.3,5.5,9.5
2025-10-26,29616,ligue1,Lyon,Strasbourg,2,1,1.14566,0.798152,0.38556,0.798152,8,7,3,2,2.1,3.75,3.3
2025-10-26,29618,ligue1,Rennes,Nice,1,2,1.54435,0.88734,1.54435,0.88734,19,8,7,3,2.2,3.5,3.2
2025-10-29,29619,ligue1,Le Havre,Brest,1,0,0.556063,0.370311,0.556063,0.370311,13,8,3,2,2.55,3.2,2.9
2025-10-29,29621,ligue1,Lorient,Paris SG,1,1,0.192946,1.28813,0.192946,1.28813,5,15,2,8,9.5,6.5,1.25
2025-10-29,29620,ligue1,Marseille,Angers,2,2,1.58833,0.996929,1.58833,0.996929,11,12,6,6,1.22,6.5,12.0
2025-10-29,29625,ligue1,Metz,Lens,2,0,3.11925,1.23771,2.35916,1.23771,16,10,7,2,6.25,4.5,1.5
2025-10-29,29624,ligue1,Nantes,Monaco,3,5,2.1261,4.10211,2.1261,4.10211,18,19,5,9,4.75,4.0,1.7
2025-10-29,29623,ligue1,Nice,Lille,2,0,1.74459,0.661109,0.984498,0.661109,8,21,4,4,3.0,3.5,2.3
2025-10-29,29622,ligue1,Paris FC,Lyon,3,3,0.581508,1.21871,0.581508,1.21871,11,7,3,4,2.7,3.5,2.5
