fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2023-11-26,23483,ligue1,Lyon,Lille,0,2,1.71151,1.7068,1.71151,1.7068,11,15,5,8,3.0,3.3,2.38
2023-11-26,23487,ligue1,Montpellier,Brest,1,3,2.19901,2.38593,1.43891,2.38593,17,17,5,5,2.3,3.4,3.1
2023-11-26,23486,ligue1,Nantes,Le Havre,0,0,1.75264,0.225701,1.75264,0.225701,19,6,3,0,2.1,3.5,3.6
2023-11-26,23484,ligue1,Nice,Toulouse,1,0,1.00133,1.27183,1.00133,1.27183,8,19,3,3,1.5,4.0,7.5
2023-11-26,23481,ligue1,Rennes,Reims,3,1,1.93506,2.24931,1.93506,2.24931,10,15,5,5,2.0,3.6,3.75
2023-11-29,23441,ligue1,Montpellier,Clermont,1,1,2.5147,0.548696,1.7546,0.548696,32,5,10,1,1.91,3.6,4.0
2023-12-01,23492,ligue1,Reims,Strasbourg,2,1,1.93212,1.82995,1.93212,1.06985,13,10,4,3,1.73,3.75,4.75
2023-12-02,23493,ligue1,Lens,Lyon,3,2,2.66019,3.02776,1.9001,3.02776,10,12,7,7,1.7,4.0,4.75
2023-12-02,23494,ligue1,Nantes,Nice,1,0,1.18224,1.2317,1.18224,1.2317,13,13,4,6,3.75,3.5,2.0
2023-12-03,23496,ligue1,Brest,Clermont,3,0,1.30229,0.605084,0.542197,0.605084,12,10,7,1,1.75,3.6,4.5
2023-12-03,23495,ligue1,Le Havre,Paris SG,0,2,1.85535,1.76208,1.85535,1.76208,22,9,7,5,11.0,5.25,1.3
2023-12-03,23491,ligue1,Lille,Metz,2,0,3.04386,1.85842,2.28376,0.325199,16,7,6,4,1.45,4.5,7.5
2023-12-03,23489,ligue1,Marseille,Rennes,2,0,0.91395,0.483795,0.153854,0.483795,5,10,2,0,1.91,3.8,3.8
2023-12-03,23490,ligue1,Monaco,Montpellier,2,0,2.46013,1.18556,2.46013,1.18556,27,9,9,4,1.62,4.2,5.0
2023-12-03,23488,ligue1,Toulouse,Lorient,1,1,1.10351,0.645774,1.10351,0.645774,11,11,6,5,2.0,3.25,4.0
2023-12-06,23453,ligue1,Marseille,Lyon,3,0,1.82709,0.235651,1.82709,0.235651,12,6,5,1,1.67,3.8,4.75
2023-12-07,23478,ligue1,Brest,Strasbourg,1,1,0.993441,1.26839,0.993441,1.26839,13,9,3,5,1.83,3.6,4.33
2023-12-08,23505,ligue1,Montpellier,Lens,0,0,1.34889,1.61301,1.34889,1.61301,18,13,4,5,3.5,3.4,2.15
2023-12-09,23497,ligue1,Paris SG,Nantes,2,1,2.15633,0.483837,2.15633,0.483837,16,10,6,4,1.2,7.5,12.0
2023-12-09,23499,ligue1,Rennes,Monaco,1,2,2.14616,1.09728,1.38607,1.09728,15,12,5,5,2.55,3.5,2.7
2023-12-10,23503,ligue1,Clermont,Lille,0,0,1.1121,0.635418,1.1121,0.635418,16,12,5,3,5.25,3.5,1.73
2023-12-10,23500,ligue1,Lorient,Marseille,2,4,2.01809,2.88724,2.01809,2.88724,15,18,9,8,4.75,3.6,1.8
2023-12-10,23501,ligue1,Lyon,Toulouse,3,0,3.13849,1.6021,3.13849,0.842005,15,16,7,6,2.0,3.5,3.8
2023-12-10,23504,ligue1,Metz,Brest,0,1,0.632144,0.219846,0.632144,0.219846,6,4,3,3,3.5,3.2,2.2
2023-12-10,23502,ligue1,Nice,Reims,2,1,1.2751,1.13313,1.2751,1.13313,15,9,5,2,1.85,3.5,4.33
2023-12-10,23498,ligue1,Strasbourg,Le Havre,2,1,1.50877,1.62211,1.50877,1.62211,12,15,3,3,2.15,3.2,3.75
2023-12-15,23509,ligue1,Monaco,Lyon,0,1,1.40268,0.739288,1.40268,0.739288,19,5,4,2,1.7,4.2,4.33
2023-12-16,23513,ligue1,Le Havre,Nice,3,1,1.92557,1.64135,1.16547,1.64135,9,13,5,6,4.5,3.3,1.91
2023-12-16,23511,ligue1,Lens,Reims,2,0,1.26773,0.876139,1.26773,0.876139,7,14,2,3,1.83,3.75,4.2
2023-12-17,23510,ligue1,Lille,Paris SG,1,1,1.90778,1.39323,1.90778,0.633132,15,10,3,2,3.8,4.0,1.83
2023-12-17,23508,ligue1,Lorient,Strasbourg,1,2,1.17121,1.76122,1.17121,1.76122,7,12,1,9,2.55,3.2,2.88
2023-12-17,23507,ligue1,Marseille,Clermont,2,1,2.62654,0.131252,2.62654,0.131252,15,5,6,2,1.4,5.0,7.0
2023-12-17,23514,ligue1,Metz,Montpellier,0,1,0.850081,0.766157,0.850081,0.766157,19,6,4,3,3.25,3.3,2.25
2023-12-17,23512,ligue1,Nantes,Brest,0,2,1.38959,1.8065,1.38959,1.8065,12,14,4,8,2.63,3.2,2.8
2023-12-17,23506,ligue1,Toulouse,Rennes,0,0,0.686037,1.08165,0.686037,1.08165,15,11,6,4,3.2,3.5,2.2
2023-12-20,23523,ligue1,Brest,Lorient,4,0,1.59135,0.456656,1.59135,0.456656,12,7,7,3,1.6,3.8,5.75
2023-12-20,23520,ligue1,Clermont,Rennes,1,3,0.75621,2.31736,0.75621,1.55726,14,25,6,11,3.3,3.4,2.2
2023-12-20,23518,ligue1,Lyon,Nantes,1,0,2.1113,0.351645,2.1113,0.351645,8,7,7,0,1.67,4.33,4.5
2023-12-20,23522,ligue1,Montpellier,Marseille,1,1,1.51091,1.20263,1.51091,1.20263,12,17,6,4,3.4,3.6,2.05
2023-12-20,23519,ligue1,Nice,Lens,2,0,2.95792,0.539445,2.19782,0.539445,14,10,5,3,2.3,3.2,3.3
2023-12-20,23515,ligue1,Paris SG,Metz,3,1,2.18199,0.149111,2.18199,0.149111,13,3,5,1,1.14,8.0,17.0
2023-12-20,23521,ligue1,Reims,Le Havre,1,0,1.4252,0.459561,1.4252,0.459561,22,4,7,1,1.7,4.0,4.75
2023-12-20,23516,ligue1,Strasbourg,Lille,2,1,0.805349,0.882407,0.805349,0.882407,9,9,2,2,4.0,3.4,1.95
2023-12-20,23517,ligue1,Toulouse,Monaco,1,2,1.58928,2.26628,1.58928,1.50618,20,12,5,4,4.33,3.75,1.8
2024-01-12,23525,ligue1,Marseille,Strasbourg,1,1,1.56944,1.14984,1.56944,1.14984,8,18,2,4,1.6,4.0,5.5
2024-01-13,23526,ligue1,Monaco,Reims,1,3,1.02592,1.91585,1.02592,1.91585,9,12,5,5,1.7,4.0,4.5
2024-01-13,23524,ligue1,Rennes,Nice,2,0,1.82506,0.805568,1.06496,0.805568,15,9,5,2,2.38,3.25,3.1
2024-01-14,23532,ligue1,Brest,Montpellier,2,0,4.34723,0.462585,4.34723,0.462585,26,9,9,4,1.83,3.75,4.2
2024-01-14,23530,ligue1,Le Havre,Lyon,3,1,1.47292,0.873358,1.47292,0.873358,14,9,7,2,3.25,3.25,2.25
2024-01-14,23528,ligue1,Lens,Paris SG,0,2,2.68223,1.80377,1.92213,1.80377,17,15,5,7,3.6,4.0,1.85
2024-01-14,23527,ligue1,Lille,Lorient,3,0,3.05553,0.122714,3.05553,0.122714,24,1,10,0,1.4,5.0,7.0
2024-01-14,23531,ligue1,Metz,Toulouse,0,1,0.558992,0.952191,0.558992,0.192095,14,4,2,2,2.9,3.2,2.45
2024-01-14,23529,ligue1,Nantes,Clermont,1,2,1.63891,1.22157,1.63891,1.22157,20,15,9,6,1.95,3.5,3.8
2024-01-26,23537,ligue1,Lyon,Rennes,2,3,0.96504,1.37472,0.96504,1.37472,12,11,6,5,2.5,3.4,2.8
2024-01-27,23535,ligue1,Marseille,Monaco,2,2,3.46234,0.372187,3.46234,0.372187,22,6,9,5,2.4,3.6,2.75
2024-01-27,23538,ligue1,Nice,Metz,1,0,1.97472,0.119776,1.21462,0.119776,15,2,9,1,1.4,4.5,9.0
2024-01-28,23539,ligue1,Clermont,Strasbourg,1,1,1.53045,1.31652,1.53045,1.31652,14,6,6,2,2.75,3.2,2.63
2024-01-28,23536,ligue1,Lorient,Le Havre,3,3,1.63382,1.35726,1.63382,0.59717,13,14,6,5,2.9,3.1,2.63
2024-01-28,23541,ligue1,Montpellier,Lille,0,0,1.37722,0.622726,1.37722,0.622726,12,12,7,0,3.6,3.6,2.0
2024-01-28,23533,ligue1,Paris SG,Brest,2,2,1.89797,1.07348,1.89797,1.07348,10,9,4,6,1.36,5.5,7.5
2024-01-28,23540,ligue1,Reims,Nantes,0,0,1.21383,1.40977,1.21383,0.649676,10,7,1,5,1.8,3.75,4.33
2024-01-28,23534,ligue1,Toulouse,Lens,0,2,2.4207,1.17066,1.66061,1.17066,13,13,4,5,3.6,3.6,2.0
2024-02-02,23542,ligue1,Strasbourg,Paris SG,1,2,2.57864,1.90654,2.57864,1.14644,20,9,8,5,6.0,4.5,1.5
2024-02-03,23548,ligue1,Nantes,Lens,0,1,0.711906,1.63838,0.711906,1.63838,7,12,2,4,3.4,3.3,2.2
2024-02-03,23543,ligue1,Rennes,Montpellier,2,1,2.21096,0.797935,1.45087,0.797935,9,17,3,9,1.62,4.0,5.5
2024-02-04,23550,ligue1,Brest,Nice,0,0,0.875796,0.67289,0.875796,0.67289,17,13,2,1,2.45,3.25,3.0
2024-02-04,23545,ligue1,Lille,Clermont,4,0,2.44237,0.81129,2.44237,0.81129,23,4,13,3,1.4,4.5,8.5
2024-02-04,23546,ligue1,Lyon,Marseille,1,0,1.92161,0.511356,1.92161,0.511356,12,8,7,1,2.9,3.4,2.45
2024-02-04,23549,ligue1,Metz,Lorient,1,2,0.822983,1.37239,0.822983,1.37239,10,12,3,4,2.25,3.1,3.5
2024-02-04,23544,ligue1,Monaco,Le Havre,1,1,1.48516,0.149171,1.48516,0.149171,17,3,5,0,1.45,4.5,7.0
2024-02-04,23547,ligue1,Reims,Toulouse,2,3,2.02418,1.74173,2.02418,0.981634,17,9,5,4,1.75,3.5,4.75
2024-02-09,23553,ligue1,Marseille,Metz,1,1,2.39451,0.955249,2.39451,0.955249,18,7,6,3,1.4,4.75,7.0
2024-02-10,23558,ligue1,Lens,Strasbourg,3,1,1.91964,1.66695,1.91964,1.66695,10,19,6,5,1.62,3.8,5.75
2024-02-10,23551,ligue1,Paris SG,Lille,3,1,2.43098,1.48271,2.43098,1.48271,16,10,8,3,1.62,4.2,5.25
2024-02-11,23557,ligue1,Clermont,Brest,1,1,1.19719,1.35687,1.19719,1.35687,7,15,2,9,3.8,3.3,2.05
2024-02-11,23559,ligue1,Le Havre,Rennes,0,1,1.37399,1.18673,1.37399,1.18673,13,11,5,2,3.6,3.3,2.15
2024-02-11,23554,ligue1,Lorient,Reims,2,0,2.29027,1.17008,2.29027,1.17008,17,23,5,6,3.75,3.5,2.05
2024-02-11,23556,ligue1,Montpellier,Lyon,1,2,1.78103,1.29775,1.78103,1.29775,15,19,8,5,3.1,3.4,2.38
2024-02-11,23555,ligue1,Nice,Monaco,2,3,2.16459,2.06475,1.4045,2.06475,15,9,5,5,2.3,3.4,3.1
2024-02-11,23552,ligue1,Toulouse,Nantes,1,2,0.893343,0.497993,0.893343,0.497993,16,5,3,2,2.15,3.3,3.4
2024-02-16,23564,ligue1,Lyon,Nice,1,0,0.801467,0.685452,0.801467,0.685452,9,20,1,6,2.63,3.2,2.8
2024-02-17,23563,ligue1,Lille,Le Havre,3,0,4.23306,0.29674,3.33821,0.29674,17,6,8,2,1.53,4.33,6.5
2024-02-17,23566,ligue1,Nantes,Paris SG,0,2,2.13627,1.71895,2.13627,0.958859,12,12,7,2,6.0,4.5,1.5
2024-02-18,23568,ligue1,Brest,Marseille,1,0,1.79901,0.49619,1.79901,0.49619,15,9,5,2,2.55,3.0,3.1
2024-02-18,23562,ligue1,Monaco,Toulouse,1,2,1.69534,1.57778,1.69534,1.57778,22,14,5,7,1.5,4.33,6.5
2024-02-18,23567,ligue1,Montpellier,Metz,3,0,3.04692,0.929361,2.28683,0.929361,21,14,7,4,1.75,3.7,4.75
2024-02-18,23565,ligue1,Reims,Lens,1,1,1.04087,1.45983,1.04087,1.45983,11,9,2,1,2.8,3.2,2.63
2024-02-18,23561,ligue1,Rennes,Clermont,3,1,4.27182,0.755433,3.4653,0.755433,16,14,8,5,1.53,4.2,6.5
2024-02-18,23560,ligue1,Strasbourg,Lorient,1,3,1.71908,2.13729,1.71908,2.13729,18,13,4,6,1.7,3.8,5.0
